encounter_id,encounter_date,species_name,encounter_locality,encounter_adults,encounter_young,encounter_lat,encounter_lng,attractant_names,enctype_name,outcome_name,group_code
238940,2018-06-08 12:22:39,BLACK BEAR,"CHISHOLM, 6666",1,0,53.913051,-122.7452849,"COMPOST, GARBAGE",FOOD CONDITIONED,ADVICE PROVIDED,COS
238939,2018-06-08 12:17:51,BLACK BEAR,ANGLEMONT,1,0,50.9743895,-119.1880969,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
238934,2018-06-08 12:00:46,BLACK BEAR,MAPLE RIDGE,1,0,49.22,-122.5988889,OTHER,FOOD CONDITIONED,GONE ON ARRIVAL,COS
238935,2018-06-08 11:52:07,BLACK BEAR,MAPLE RIDGE,1,0,49.2130683,-122.5829695,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
238937,2018-06-08 11:17:51,BLACK BEAR,WEST KELOWNA,0,1,49.8603478,-119.608228,NOT APPLICABLE,SIGHTINGS,DESTROYED BY COS,COS
238923,2018-06-08 10:35:00,BLACK BEAR,OKANAGAN FALLS,1,0,49.349878,-119.5678658,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238922,2018-06-08 10:20:00,BLACK BEAR,WEST KELOWNA,1,0,49.8657976,-119.6017675,COMPOST,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
238925,2018-06-08 10:18:52,BLACK BEAR,MAPLE RIDGE,1,0,49.22,-122.5988889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238921,2018-06-08 10:17:42,BLACK BEAR,TOPLEY,2,0,54.4998926,-126.3016827,LIVESTOCK,AGGRESSIVE,ADVICE PROVIDED,COS
238927,2018-06-08 10:00:00,BLACK BEAR,KAMLOOPS,1,0,50.6758334,-120.3394444,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238918,2018-06-08 09:59:27,BLACK BEAR,VERNON,1,0,50.2658334,-119.2716667,"COMPOST, GARBAGE",FOOD CONDITIONED,NOT SPECIFIED,COS
238916,2018-06-08 09:57:50,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
238915,2018-06-08 09:44:43,BLACK BEAR,N/A,1,0,53.913051,-122.7452849,GARBAGE,FOOD CONDITIONED,GONE ON ARRIVAL,COS
239095,2018-06-08 09:40:00,BLACK BEAR,MONTROSE,1,0,49.0758413,-117.5980141,,DAMAGE TO PROPERTY,TRAP SET - NO CAPTURE,COS
238911,2018-06-08 08:52:35,BLACK BEAR,PEMBERTON,1,0,50.3209555,-122.8019958,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,HAZED,COS
238907,2018-06-08 08:36:34,BLACK BEAR,VANDERHOOF,1,0,54.0156684,-124.0180157,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238910,2018-06-08 08:36:07,BLACK BEAR,MAPLE RIDGE,1,0,49.22,-122.5988889,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
238905,2018-06-08 08:26:32,BLACK BEAR,SMITHERS,1,0,54.8079885,-127.1901862,NOT APPLICABLE,SIGHTINGS,DESTROYED BY COS,COS
238901,2018-06-08 08:18:11,BLACK BEAR,N/A,1,0,53.913051,-122.7452849,GARBAGE,SIGHTINGS,NOT SPECIFIED,COS
238900,2018-06-08 07:44:06,BLACK BEAR,GREENWOOD,1,0,49.1754979,-118.6901328,"LIVESTOCK, LIVESTOCK FEED",FOOD CONDITIONED,ADVICE PROVIDED,COS
238895,2018-06-08 07:22:37,BLACK BEAR,SOOKE,1,0,48.3827778,-123.7319444,LIVESTOCK,FOOD CONDITIONED,ADVICE PROVIDED,COS
238897,2018-06-08 07:20:00,BLACK BEAR,SOOKE,1,0,48.3827778,-123.7319444,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
238919,2018-06-08 07:00:00,BLACK BEAR,OLIVER,1,0,49.2050468,-119.5852509,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,NOT SPECIFIED,COS
238891,2018-06-08 06:26:33,BLACK BEAR,MISSION,1,0,49.2412016,-122.3770909,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
238894,2018-06-08 05:58:46,GRIZZLY BEAR,KITIMAT,1,0,54.0417789,-128.6485475,GARBAGE,SIGHTINGS,ADVICE PROVIDED,COS
238902,2018-06-08 05:00:00,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,"LIVESTOCK, LIVESTOCK FEED",LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
238885,2018-06-07 22:31:15,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238884,2018-06-07 22:26:06,BLACK BEAR,SQUAMISH,1,0,49.7563258,-123.1325936,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238888,2018-06-07 21:58:55,GRIZZLY BEAR,KITIMAT,1,0,54.0533334,-128.6522222,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238886,2018-06-07 21:48:05,BLACK BEAR,WEST VANCOUVER,1,0,49.3311112,-123.1597222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238887,2018-06-07 21:40:17,BLACK BEAR,MAPLE RIDGE,1,0,49.1877209,-122.5533245,GARBAGE,INJURED/DISTRESSED,OTHER,COS
238883,2018-06-07 21:28:17,BLACK BEAR,BLUE RIVER,1,0,52.1095796,-119.3102708,GARBAGE,FOOD CONDITIONED,DESTROYED BY COS,COS
238882,2018-06-07 21:17:25,BLACK BEAR,MAPLE RIDGE,1,0,49.1880101,-122.5508196,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238880,2018-06-07 20:56:08,GRIZZLY BEAR,TERRACE,1,0,54.5163889,-128.5997222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238879,2018-06-07 20:52:46,GRIZZLY BEAR,BELLA COOLA,1,0,52.3831831,-126.7516058,NOT APPLICABLE,INJURED/DISTRESSED,OTHER,COS
238877,2018-06-07 20:41:15,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238876,2018-06-07 20:25:47,BLACK BEAR,PRINCE GEORGE,1,0,53.937135,-122.9397994,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238872,2018-06-07 19:49:36,BLACK BEAR,COOPER CREEK,1,0,50.2029547,-116.9661624,BARBEQUE,FOOD CONDITIONED,DESTROYED BY OTHER,COS
238871,2018-06-07 19:43:17,BLACK BEAR,DEKA LAKE,1,0,51.6082469,-120.8512977,,SIGHTINGS,NOT SPECIFIED,COS
238796,2018-06-07 19:00:00,BLACK BEAR,GARDEN BAY,1,0,49.6331586,-124.0347181,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238870,2018-06-07 18:56:05,BLACK BEAR,SOOKE,1,0,48.3827778,-123.7319444,NOT APPLICABLE,AGGRESSIVE,OTHER,COS
238867,2018-06-07 18:25:04,BLACK BEAR,WEST VANCOUVER,1,0,49.3311112,-123.1597222,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238741,2018-06-07 18:22:58,BLACK BEAR,PANORAMA,1,0,50.44385044,-116.24078233,,SIGHTINGS,,GENP
239151,2018-06-07 18:06:00,BLACK BEAR,SOOKE,1,0,48.3827778,-123.7319444,NOT APPLICABLE,DAMAGE TO PROPERTY,OTHER,COS
238864,2018-06-07 17:47:45,BLACK BEAR,NANAIMO,1,0,49.2036276,-124.0598787,COMPOST,FOOD CONDITIONED,OTHER,COS
238863,2018-06-07 17:47:01,BLACK BEAR,CASTLEGAR,1,0,49.3398013,-117.6656708,"LIVESTOCK, LIVESTOCK FEED",FOOD CONDITIONED,ADVICE PROVIDED,COS
238865,2018-06-07 17:04:31,BLACK BEAR,PORT COQUITLAM,1,0,49.3210983,-122.686083,NOT APPLICABLE,OTHER,NOT SPECIFIED,COS
238862,2018-06-07 16:48:50,BLACK BEAR,CAMPBELL RIVER,1,0,49.9459146,-125.2059402,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238857,2018-06-07 16:02:39,BLACK BEAR,N/A,1,0,53.913051,-122.7452849,"COMPOST, GARBAGE, RESIDENTIAL - VEGETABLE GARDEN",FOOD CONDITIONED,ADVICE PROVIDED,COS
238858,2018-06-07 15:58:41,BLACK BEAR,SUMMERLAND,1,0,49.611352,-119.6614857,OTHER,FOOD CONDITIONED,NOT SPECIFIED,COS
238855,2018-06-07 15:42:40,BLACK BEAR,ARMSTRONG,1,0,50.4483334,-119.1966667,"COMPOST, LIVESTOCK",FOOD CONDITIONED,ADVICE PROVIDED,COS
238854,2018-06-07 15:37:43,BLACK BEAR,CULTUS LAKE,1,0,49.0665065,-121.9679463,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
238853,2018-06-07 15:23:23,BLACK BEAR,COURTENAY,1,0,49.779308,-124.9942536,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238852,2018-06-07 15:21:20,BLACK BEAR,BURNS LAKE,1,0,54.2302778,-125.7644444,GARBAGE,FOOD CONDITIONED,TRAP SET - NO CAPTURE,COS
238849,2018-06-07 15:15:04,BLACK BEAR,KELOWNA,1,0,49.9550612,-119.4621781,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238860,2018-06-07 14:54:00,BLACK BEAR,TRAIL,1,0,49.0944445,-117.7091667,NOT APPLICABLE,INJURED/DISTRESSED,ADVICE PROVIDED,COS
238846,2018-06-07 14:32:09,BLACK BEAR,KITWANGA,1,0,55.1028085,-128.0645502,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238844,2018-06-07 14:20:34,BLACK BEAR,BELCARRA,1,0,49.3224091,-122.900517,OTHER,FOOD CONDITIONED,ADVICE PROVIDED,COS
238866,2018-06-07 14:00:00,BLACK BEAR,PORT MCNEILL,1,0,50.5894445,-127.0836111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238839,2018-06-07 13:40:48,BLACK BEAR,MAPLE RIDGE,1,0,49.2277104,-122.6040059,RESIDENTIAL - FRUIT TREES/BERRIES,FOOD CONDITIONED,OTHER,COS
238836,2018-06-07 13:27:53,BLACK BEAR,SHIRLEY,1,0,48.3880294,-123.9355115,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,GONE ON ARRIVAL,COS
238838,2018-06-07 13:26:04,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
238873,2018-06-07 13:00:00,BLACK BEAR,KELOWNA,1,0,49.9595392,-119.4638305,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238928,2018-06-07 13:00:00,BLACK BEAR,ADAMS LAKE,1,0,50.9617836,-119.6859477,NOT APPLICABLE,ORPHANED,OTHER,COS
238832,2018-06-07 12:52:22,BLACK BEAR,COURTENAY,1,0,49.7738045,-125.0332116,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
238825,2018-06-07 12:35:07,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238821,2018-06-07 11:53:31,BLACK BEAR,OLALLA,1,0,49.2652921,-119.828661,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238823,2018-06-07 11:52:57,BLACK BEAR,MISSION,1,0,49.1503542,-122.3084153,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238820,2018-06-07 11:49:15,BLACK BEAR,KITWANGA,1,0,55.0998557,-128.0684446,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238819,2018-06-07 11:46:11,BLACK BEAR,WEST KELOWNA,1,0,49.8603478,-119.608228,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238818,2018-06-07 11:34:06,BLACK BEAR,WEST KELOWNA,1,0,49.8615219,-119.607329,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238815,2018-06-07 11:31:48,BLACK BEAR,ENDERBY,1,0,50.6065997,-119.1782446,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,ADVICE PROVIDED,COS
238812,2018-06-07 11:17:01,BLACK BEAR,WEST KELOWNA,1,0,49.8626456,-119.6083808,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238811,2018-06-07 11:10:27,BLACK BEAR,COQUITLAM,1,0,49.2662666,-122.8266202,OTHER,FOOD CONDITIONED,ADVICE PROVIDED,COS
238813,2018-06-07 11:00:00,BLACK BEAR,NELSON,1,0,49.3746528,-117.2352397,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238801,2018-06-07 10:05:30,BLACK BEAR,CHETWYND,1,0,55.6958334,-121.6383333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238798,2018-06-07 10:04:46,GRIZZLY BEAR,N/A,1,0,53.913051,-122.7452849,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
238799,2018-06-07 09:56:58,BLACK BEAR,BRACKENDALE,1,0,49.7665039,-123.1513394,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238795,2018-06-07 09:51:52,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,GONE ON ARRIVAL,COS
238924,2018-06-07 09:45:00,BLACK BEAR,NAKUSP,1,0,50.1586329,-117.6613425,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238790,2018-06-07 09:33:06,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238787,2018-06-07 09:28:13,BLACK BEAR,NELSON,1,0,49.3743748,-117.2385094,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238784,2018-06-07 09:13:00,GRIZZLY BEAR,TERRACE,1,0,54.5163889,-128.5997222,,SIGHTINGS,ADVICE PROVIDED,COS
238782,2018-06-07 09:06:00,BLACK BEAR,MAPLE RIDGE,1,0,49.22,-122.5988889,NOT APPLICABLE,INJURED/DISTRESSED,ADVICE PROVIDED,COS
238780,2018-06-07 08:59:15,BLACK BEAR,CHARLIE LAKE,3,0,56.2832746,-120.9514661,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
238775,2018-06-07 08:50:31,BLACK BEAR,WEST KELOWNA,1,0,49.8603478,-119.608228,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238769,2018-06-07 08:45:30,BLACK BEAR,NELSON,1,0,49.3726689,-117.2337039,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238770,2018-06-07 08:42:56,BLACK BEAR,SALMON ARM,1,0,50.6999027,-119.2678522,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238765,2018-06-07 08:28:57,BLACK BEAR,SULPHUROUS LAKE,1,0,49.3665022,-122.8679798,LIVESTOCK,LIVESTOCK/PETS - KILLED/INJURED,DESTROYED BY COS,COS
238764,2018-06-07 08:28:32,GRIZZLY BEAR,JAFFRAY,1,0,49.3833011,-115.3010189,OTHER,FOOD CONDITIONED,GONE ON ARRIVAL,COS
238762,2018-06-07 08:21:12,GRIZZLY BEAR,TERRACE,1,0,54.5163889,-128.5997222,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
238760,2018-06-07 08:21:06,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238759,2018-06-07 08:11:24,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,GONE ON ARRIVAL,COS
238763,2018-06-07 08:10:30,BLACK BEAR,QUALICUM BEACH,1,0,49.3882796,-124.5921183,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238758,2018-06-07 08:08:36,BLACK BEAR,MISSION,1,0,49.1591667,-122.2838889,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238794,2018-06-07 08:00:00,BLACK BEAR,MAPLE RIDGE,1,0,49.1978159,-122.5435455,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238755,2018-06-07 07:36:07,BLACK BEAR,WHISTLER,1,0,50.1172223,-122.9547222,NOT APPLICABLE,CONFINED,NOT SPECIFIED,COS
238806,2018-06-07 07:30:00,GRIZZLY BEAR,BARKERVILLE,1,0,53.0661111,-121.5172222,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
238750,2018-06-07 07:20:31,BLACK BEAR,COQUITLAM,1,0,49.2697697,-122.8400812,GARBAGE,FOOD CONDITIONED,OTHER,COS
238749,2018-06-07 07:08:07,BLACK BEAR,SPALLUMCHEEN,1,0,50.4025,-119.2175,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238748,2018-06-07 07:06:25,BLACK BEAR,PORT COQUITLAM,1,0,49.2619445,-122.7802778,PET FOOD,FOOD CONDITIONED,ADVICE PROVIDED,COS
238745,2018-06-07 05:57:48,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238746,2018-06-07 05:12:19,BLACK BEAR,PRINCE GEORGE,1,0,53.9002896,-122.5942139,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
238616,2018-06-07 03:55:43,BLACK BEAR,PANORAMA,1,0,50.45366555,-116.24488199,,WILDLIFE HARASSED,,GENP
238737,2018-06-07 00:32:14,BLACK BEAR,MAPLE RIDGE,1,0,49.2289517,-122.5647369,LIVESTOCK,FOOD CONDITIONED,ADVICE PROVIDED,COS
238803,2018-06-07 00:01:00,BLACK BEAR,WASA,1,0,49.7728895,-115.7265588,"BIRD FEEDERS, GARBAGE",FOOD CONDITIONED,ADVICE PROVIDED,COS
238736,2018-06-06 23:29:50,BLACK BEAR,SUMMERLAND,1,0,49.6150196,-119.6714083,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238735,2018-06-06 22:48:11,BLACK BEAR,KITIMAT,1,0,54.0533334,-128.6522222,NOT APPLICABLE,ORPHANED,ADVICE PROVIDED,COS
238734,2018-06-06 22:47:43,BLACK BEAR,CAMPBELL RIVER,1,0,49.9439013,-125.1949553,"BIRD FEEDERS, GARBAGE",FOOD CONDITIONED,ADVICE PROVIDED,COS
238733,2018-06-06 22:16:42,BLACK BEAR,CAMPBELL RIVER,1,0,49.9439209,-125.1939518,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238730,2018-06-06 22:09:53,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238731,2018-06-06 21:32:52,BLACK BEAR,PRINCE GEORGE,1,0,53.9130556,-122.7452778,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238728,2018-06-06 20:28:14,BLACK BEAR,PORT ALBERNI,1,0,49.2344445,-124.8058333,GARBAGE,FOOD CONDITIONED,TRAP SET - NO CAPTURE,COS
238726,2018-06-06 20:23:36,BLACK BEAR,CAMPBELL RIVER,1,0,49.9579184,-125.2160231,GARBAGE,FOOD CONDITIONED,GONE ON ARRIVAL,COS
238727,2018-06-06 20:15:44,BLACK BEAR,MAPLE RIDGE,1,0,49.22,-122.5988889,NOT APPLICABLE,INJURED/DISTRESSED,OTHER,COS
238615,2018-06-06 20:10:19,BLACK BEAR,ELLISON,1,0,49.93131385,-119.34403135,UNKNOWN,SIGHTINGS,,GENP
238725,2018-06-06 19:46:34,BLACK BEAR,PEMBERTON,1,0,50.3205556,-122.8077778,NOT APPLICABLE,SIGHTINGS,OTHER,COS
238835,2018-06-06 19:00:00,BLACK BEAR,ABBOTSFORD,1,0,49.071182,-122.4210717,LIVESTOCK,SIGHTINGS,NOT SPECIFIED,COS
238723,2018-06-06 18:36:03,GRIZZLY BEAR,WELLS,1,0,53.1044445,-121.5725,NOT APPLICABLE,AGGRESSIVE,OTHER,COS
238724,2018-06-06 18:35:50,BLACK BEAR,PEMBERTON,1,0,50.3200767,-122.7967265,NOT APPLICABLE,CONFINED,ADVICE PROVIDED,COS
238719,2018-06-06 18:23:40,BLACK BEAR,CRESCENT VALLEY,1,0,49.4499204,-117.5511195,NOT APPLICABLE,ORPHANED,NOT SPECIFIED,COS
238718,2018-06-06 17:34:33,BLACK BEAR,COOMBS,1,0,49.3179265,-124.4106142,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238722,2018-06-06 17:22:54,BLACK BEAR,TRAIL,1,0,49.1288643,-117.7377169,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238717,2018-06-06 17:05:53,BLACK BEAR,MAPLE RIDGE,1,0,49.2284773,-122.6169809,GARBAGE,FOOD CONDITIONED,OTHER,COS
238715,2018-06-06 16:58:07,BLACK BEAR,BARKERVILLE,1,0,53.0661111,-121.5172222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238714,2018-06-06 16:57:50,BLACK BEAR,WEST VAN,1,0,49.355212,-123.2412297,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238711,2018-06-06 16:29:07,BLACK BEAR,COURTENAY,1,0,49.7095304,-124.99154,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238710,2018-06-06 16:27:50,BLACK BEAR,SQUAMISH,1,0,49.6980556,-123.1558333,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
238705,2018-06-06 16:12:29,BLACK BEAR,GENELLE,1,0,49.2119024,-117.6868257,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238706,2018-06-06 16:11:49,BLACK BEAR,GREENWOOD,1,0,49.097871,-118.6783741,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238702,2018-06-06 16:06:21,BLACK BEAR,WEST KELOWNA,1,0,49.8595248,-119.6153798,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238766,2018-06-06 16:00:00,BLACK BEAR,NELSON,1,0,49.3729462,-117.2382265,GARBAGE,FOOD CONDITIONED,ADVICE PROVIDED,COS
238703,2018-06-06 15:58:49,BLACK BEAR,GOLDEN,1,0,51.2977778,-116.9647222,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238700,2018-06-06 15:44:14,BLACK BEAR,CHILLIWACK,1,0,49.1665073,-121.9512847,NOT APPLICABLE,AGGRESSIVE,NOT SPECIFIED,COS
238701,2018-06-06 15:42:54,BLACK BEAR,ABBOTSFORD,1,0,49.0617141,-122.2752032,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238698,2018-06-06 15:33:40,BLACK BEAR,WEST KELOWNA,1,0,49.8603478,-119.608228,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238699,2018-06-06 15:23:15,BLACK BEAR,NELSON,0,1,49.4933334,-117.2958333,NOT APPLICABLE,SIGHTINGS,ADVICE PROVIDED,COS
238695,2018-06-06 15:22:24,GRIZZLY BEAR,KIMBERLEY,1,0,49.6845506,-115.9267827,LIVESTOCK,SIGHTINGS,ADVICE PROVIDED,COS
238704,2018-06-06 15:12:00,BLACK BEAR,SOUTH SLOCAN,1,0,49.4374781,-117.5356894,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238693,2018-06-06 15:07:34,BLACK BEAR,MORICETOWN,1,0,55.0332067,-127.3350858,GARBAGE,FOOD CONDITIONED,GONE ON ARRIVAL,COS
238691,2018-06-06 15:00:40,BLACK BEAR,WHISTLER,1,0,50.1072442,-122.9676962,NOT APPLICABLE,INJURED/DISTRESSED,NOT SPECIFIED,COS
238687,2018-06-06 14:38:47,BLACK BEAR,ARMSTRONG,1,0,50.454613,-119.2010695,BIRD FEEDERS,FOOD CONDITIONED,ADVICE PROVIDED,COS
238685,2018-06-06 14:22:36,GRIZZLY BEAR,FERNIE,1,0,49.5084147,-115.0511981,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,NOT SPECIFIED,COS
238684,2018-06-06 14:00:52,BLACK BEAR,VANDERHOOF,1,0,54.0175,-124.0075,PETS,SIGHTINGS,ADVICE PROVIDED,COS
238683,2018-06-06 13:56:21,BLACK BEAR,PORT MCNEILL,1,0,50.5895326,-127.0806546,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238681,2018-06-06 13:39:29,BLACK BEAR,CAMPBELL RIVER,1,0,50.0230556,-125.2436111,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238680,2018-06-06 13:21:30,BLACK BEAR,WEST KELOWNA,1,0,49.860888,-119.6142956,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238686,2018-06-06 13:10:00,BLACK BEAR,WEST KELOWNA,1,0,49.8603478,-119.608228,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238679,2018-06-06 13:02:21,BLACK BEAR,OLALLA,1,0,49.2665468,-119.8345398,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
238676,2018-06-06 12:55:52,BLACK BEAR,NELSON,1,0,49.4933334,-117.2958333,COMPOST,FOOD CONDITIONED,ADVICE PROVIDED,COS
238677,2018-06-06 12:55:05,BLACK BEAR,ADAMS LAKE,1,0,50.96657,-119.6845483,NOT APPLICABLE,ORPHANED,OTHER,COS
238675,2018-06-06 12:36:24,BLACK BEAR,PORT COQUITLAM,1,0,49.2619445,-122.7802778,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
239093,2018-06-06 12:25:00,BLACK BEAR,CHETWYND,1,0,55.6958334,-121.6383333,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238673,2018-06-06 12:24:40,BLACK BEAR,FERNIE,1,0,49.5069095,-115.0477203,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238674,2018-06-06 12:19:22,BLACK BEAR,FERNIE,1,0,49.5041667,-115.0627778,NOT APPLICABLE,ORPHANED,ADVICE PROVIDED,COS
238671,2018-06-06 12:03:34,BLACK BEAR,PORT COQUITLAM,1,0,49.2729213,-122.7827089,COMPOST,FOOD CONDITIONED,ADVICE PROVIDED,COS
238667,2018-06-06 11:54:27,BLACK BEAR,ROSEDALE,1,0,49.1831746,-121.8012801,NOT APPLICABLE,SIGHTINGS,NOT SPECIFIED,COS
238665,2018-06-06 11:25:40,BLACK BEAR,HALFMOON BAY,1,0,49.5164933,-123.9180372,GARBAGE,FOOD CONDITIONED,OTHER,COS
238662,2018-06-06 11:15:08,BLACK BEAR,KEREMEOS,1,0,49.2606804,-119.8271677,NOT APPLICABLE,ORPHANED,NOT SPECIFIED,COS
238661,2018-06-06 11:13:12,BLACK BEAR,COQUITLAM,1,0,49.2841667,-122.7936111,NOT APPLICABLE,SCHOOL/PARK/PLAYGROUND,ADVICE PROVIDED,COS
238660,2018-06-06 11:07:11,BLACK BEAR,PARKSVILLE,1,0,49.3180556,-124.3113889,LIVESTOCK,FOOD CONDITIONED,ADVICE PROVIDED,COS
238657,2018-06-06 10:57:02,BLACK BEAR,GARDEN BAY,1,0,49.6294075,-124.0284506,GARBAGE,FOOD CONDITIONED,NOT SPECIFIED,COS
